customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random
58088,4,0, ,0, , ,18078,30,5,92,Ravensville,30,F,0,0,0,45,54391,M,3,40,48,4,1,3,1,10,44,12.2557001113892,3
58091,4,0, ,0, , ,18079,39,9,35,Princeton,39,M,0,0,0,35,54446,M,5,22,24,6,3,4,1,13,50,7.76832008361816,2
58091,3,0, ,0, , ,18080,39,9,35,Princeton,39,M,0,0,0,35,54446,M,5,22,24,6,3,4,1,13,50,7.76832008361816,2
58097,2,0, ,0, , ,18081,36,4,223,Ravensville,36,F,0,1,0,61,54382,M,5,10,12,1,3,3,1,7,30,9.49899959564209,2
58099,1,1,5/26/2006 0:00:00,1,5/26/2006 0:00:00, ,428,44,11,166,Foxton,44,F,0,0,0,61,54382,M,5,16,24,1,1,2,1,7,30,8.45899963378906,1
58111,3,0, ,0, , ,18082,46,16,740,Princeton,46,F,0,0,0,58,54433,S,6,12,24,2,0,0,2,12,28,9.95133018493652,2
58111,1,0, ,0, , ,18083,46,16,740,Princeton,46,F,0,0,0,58,54433,S,6,12,24,2,0,0,2,12,28,9.95133018493652,2
58111,2,0, ,0, , ,18084,46,16,740,Princeton,46,F,0,0,0,58,54433,S,6,12,24,2,0,0,2,12,28,9.95133018493652,2
58117,2,0, ,0, , ,18085,32,5,0,Queensbury,32,M,0,0,0,45,54419,M,5,38,48,4,1,0,0,14,39,0,3
58120,2,0, ,0, , ,18086,58,32,0,Princeton,58,F,0,0,0,50,54424,U,5,37,48,3,0,0,0,15,34,0,1
58120,3,0, ,0, , ,18087,58,32,0,Princeton,58,F,0,0,0,50,54424,U,5,37,48,3,0,0,0,15,34,0,1
58121,2,0, ,0, , ,18088,42,12,0,Catburg,42,M,0,0,0,65,54413,M,6,30,36,0,2,0,0,12,22,0,1
58126,2,1,7/29/2006 0:00:00,1, ,421,2748,32,3,252,Foxton,32,M,0,0,0,61,54448,S,2,27,36,1,0,3,3,8,30,10.9209995269775,2
58127,4,0, ,0, , ,18089,48,18,162,Kingsville,48,F,0,0,0,61,54448,U,2,21,24,1,2,6,3,8,30,9.55492973327637,3
58128,2,0, ,0, , ,18090,47,21,0,Foxton,47,F,0,0,0,61,54448,M,1,-6,0,1,5,0,0,8,30,0,1
58139,2,0, ,0, , ,18091,65,31,602,Catburg,65,M,0,0,0,56,54418,M,3,23,24,2,1,6,20,16,26,27.434700012207,1
58141,2,0, ,0, , ,18092,41,11,0,Catburg,41,F,0,0,0,56,54418,U,4,24,36,2,2,0,0,16,26,0,1
58141,3,0, ,0, , ,18093,41,11,0,Catburg,41,F,0,0,0,56,54418,U,4,24,36,2,2,0,0,16,26,0,1
58143,2,1,7/28/2006 0:00:00,1, ,421,2595,36,4,134,Foxton,36,M,0,0,0,61,54418,S,6,22,24,1,1,3,2,13,24,8.66331005096436,2
58143,4,0, ,0, , ,18094,36,4,134,Foxton,36,M,0,0,0,61,54418,S,6,22,24,1,1,3,2,13,24,8.66331005096436,2
58146,4,0, ,0, , ,18095,60,30,164,Kingsville,60,M,0,0,0,40,54440,S,1,12,24,5,2,2,2,15,44,10.7903003692627,1
58157,2,0, ,0, , ,18096,30,0,0,Foxton,30,F,0,0,0,60,54428,S,7,0,12,1,4,0,0,9,30,0,3
58159,3,0, ,0, , ,18097,63,34,494,Catburg,63,M,0,0,0,67,54392,U,3,36,48,0,3,3,10,6,26,17.3938999176025,1
58159,2,1,7/6/2006 0:00:00,1, ,183,836,63,34,494,Catburg,63,M,0,0,0,67,54392,U,3,36,48,0,3,3,10,6,26,17.3938999176025,1
58160,2,0, ,0, , ,18098,35,7,0,Ravensville,35,M,0,0,0,57,54434,S,4,14,24,2,0,0,0,9,32,0,1
58161,2,0, ,0, , ,18099,32,1,7,Catburg,32,F,0,0,0,54,54383,U,4,21,24,2,0,2,1,12,33,8.03931999206543,2
58162,3,0, ,0, , ,18100,20,0,0,Queensbury,20,M,0,0,0,54,54383,S,4,16,24,2,0,0,0,12,33,0,2
58162,2,0, ,0, , ,18101,20,0,0,Queensbury,20,M,0,0,0,54,54383,S,4,16,24,2,0,0,0,12,33,0,2
58165,2,0, ,0, , ,18102,58,30,0,Ravensville,58,M,0,0,0,43,54398,S,3,19,24,4,1,0,0,15,40,0,3
58165,3,0, ,0, , ,18103,58,30,0,Ravensville,58,M,0,0,0,43,54398,S,3,19,24,4,1,0,0,15,40,0,3
58167,2,0, ,0, , ,18104,33,2,0,Ravensville,33,F,0,0,0,56,54374,U,2,23,36,2,1,0,0,11,31,0,2
58175,2,0, ,0, , ,18105,39,10,0,Princeton,39,M,0,0,0,58,54357,U,7,9,12,2,0,0,0,12,28,0,3
58176,2,0, ,0, , ,18106,30,3,0,Queensbury,30,M,0,0,0,47,54431,M,4,-1,0,4,1,1,0,11,41,0,1
58177,3,0, ,0, , ,18107,48,20,0,Foxton,48,M,0,0,0,55,54369,U,3,-5,0,2,0,0,0,9,35,0,1
58177,2,0, ,0, , ,18108,48,20,0,Foxton,48,M,0,0,0,55,54369,U,3,-5,0,2,0,0,0,9,35,0,1
58183,2,0, ,0, , ,18109,45,17,69,Foxton,45,F,0,0,0,52,54389,M,2,35,36,3,1,2,1,14,32,9.36900043487549,2
58187,2,0, ,0, , ,18110,57,26,0,Kingsville,57,F,0,0,0,45,54353,M,2,26,36,4,1,0,0,9,44,0,3
58188,2,0, ,0, , ,18111,28,1,0,Foxton,28,M,0,0,0,60,54388,S,3,8,12,1,3,0,0,7,31,0,1
58190,2,0, ,0, , ,18112,36,7,174,Catburg,36,F,0,0,0,49,54377,U,6,38,48,3,0,3,2,14,35,9.05898952484131,1
58190,3,0, ,0, , ,18113,36,7,174,Catburg,36,F,0,0,0,49,54377,U,6,38,48,3,0,3,2,14,35,9.05898952484131,1
58192,1,0, ,0, , ,18114,26,0,927,Catburg,26,M,0,0,0,58,54376,S,5,40,48,2,2,4,2,9,32,9.35799980163574,3
58192,3,0, ,0, , ,18115,26,0,927,Catburg,26,M,0,0,0,58,54376,S,5,40,48,2,2,4,2,9,32,9.35799980163574,3
58193,1,1,5/2/2006 0:00:00,1,5/2/2006 0:00:00, ,228,44,13,562,Catburg,44,M,0,0,0,59,54419,S,7,35,48,1,0,5,17,13,26,23.8532009124756,3
58206,2,0, ,0, , ,18116,35,4,0,Princeton,35,F,0,0,0,58,54411,M,7,31,36,1,0,0,0,7,34,0,2
58206,3,0, ,0, , ,18117,35,4,0,Princeton,35,F,0,0,0,58,54411,M,7,31,36,1,0,0,0,7,34,0,2
58213,2,0, ,0, , ,18118,34,7,0,Ravensville,34,M,0,0,0,62,54373,M,3,13,24,1,1,0,0,13,24,0,2
58218,2,0, ,0, , ,18119,45,14,33,Princeton,45,M,0,0,0,53,54404,U,2,7,12,3,1,2,1,13,33,9.36332035064697,2
58219,2,0, ,0, , ,18120,49,15,0,Kingsville,49,M,0,0,0,53,54404,M,2,-6,0,3,0,0,0,13,33,0,1
58223,2,0, ,0, , ,18121,28,0,0,Queensbury,28,M,0,0,0,60,54398,S,5,28,36,1,1,0,0,13,25,0,1
58224,2,0, ,0, , ,18122,32,4,362,Ravensville,32,M,0,0,0,62,54406,M,6,11,24,1,0,2,1,3,33,13.0290002822876,3
58226,2,0, ,0, , ,18123,80,53,0,Kingsville,80,M,0,0,0,62,54406,M,5,9,12,1,0,0,0,3,33,0,2
58226,3,0, ,0, , ,18124,80,53,0,Kingsville,80,M,0,0,0,62,54406,M,5,9,12,1,0,0,0,3,33,0,2
58228,2,0, ,0, , ,18125,30,2,0,Queensbury,30,M,0,0,0,45,54381,M,5,-4,0,4,2,0,0,11,43,0,1
58232,2,1,7/18/2006 0:00:00,1, ,183,1809,38,11,529,Queensbury,38,M,0,0,0,55,54372,S,4,11,24,2,2,3,23,8,35,29.6520004272461,3
58232,3,0, ,0, , ,18126,38,11,529,Queensbury,38,M,0,0,0,55,54372,S,4,11,24,2,2,3,23,8,35,29.6520004272461,3
58233,2,0, ,0, , ,18127,35,6,154,Kingsville,35,M,0,0,0,55,54372,M,4,25,36,2,1,3,2,8,35,9.81562042236328,1
58240,2,0, ,0, , ,18128,54,23,0,Princeton,54,F,0,0,0,50,54366,M,3,39,48,3,3,0,0,11,38,0,1
58240,3,0, ,0, , ,18129,54,23,0,Princeton,54,F,0,0,0,50,54366,M,3,39,48,3,3,0,0,11,38,0,1
58244,2,0, ,0, , ,18130,25,0,0,Catburg,25,M,0,0,0,56,54406,S,6,6,12,2,2,0,0,10,32,0,3
58245,3,0, ,0, , ,18131,28,0,179,Catburg,28,F,0,0,0,55,54420,S,2,11,24,2,1,4,2,11,33,8.41232013702393,2
58245,1,0, ,0, , ,18132,28,0,179,Catburg,28,F,0,0,0,55,54420,S,2,11,24,2,1,4,2,11,33,8.41232013702393,2
58247,4,0, ,0, , ,18133,23,0,128,Kingsville,23,F,0,0,0,55,54420,S,2,29,36,2,0,2,1,11,33,7.89066982269287,1
58248,2,0, ,0, , ,18134,39,11,126,Queensbury,39,M,0,0,0,55,54420,S,2,17,24,2,0,1,1,11,33,8.7573299407959,2
58248,3,0, ,0, , ,18135,39,11,126,Queensbury,39,M,0,0,0,55,54420,S,2,17,24,2,0,1,1,11,33,8.7573299407959,2
58253,2,0, ,0, , ,18136,31,0,0,Foxton,31,M,0,0,0,54,54400,S,3,29,36,2,1,0,0,21,23,0,3
58258,2,0, ,0, , ,18137,36,4,0,Queensbury,36,M,0,0,0,35,54424,S,4,31,36,6,2,0,0,16,48,0,1
58264,3,0, ,0, , ,18138,55,29,0,Princeton,55,F,0,0,0,38,54390,S,2,33,36,5,3,0,0,6,54,0,3
58264,2,0, ,0, , ,18139,55,29,0,Princeton,55,F,0,0,0,38,54390,S,2,33,36,5,3,0,0,6,54,0,3
58266,2,0, ,0, , ,18140,33,5,0,Ravensville,33,M,0,0,0,65,54409,M,7,15,24,0,1,0,0,12,21,0,2
58271,2,0, ,0, , ,18141,36,4,0,Princeton,36,F,1,1,0,77,54383,M,6,34,36,0,4,0,0,11,10,0,2
58281,2,0, ,0, , ,18142,41,11,0,Ravensville,41,F,0,0,0,64,54413,U,4,15,24,1,0,0,0,12,22,0,1
58283,2,0, ,0, , ,18143,42,12,102,Kingsville,42,M,0,0,0,68,54385,M,2,25,36,0,2,3,1,6,25,12.0272998809814,1
58286,4,0, ,0, , ,18144,31,3,56,Queensbury,31,F,0,0,0,67,54429,M,5,40,48,0,0,3,2,12,19,10.2862997055054,3
58286,3,0, ,0, , ,18145,31,3,56,Queensbury,31,F,0,0,0,67,54429,M,5,40,48,0,0,3,2,12,19,10.2862997055054,3
58289,2,0, ,0, , ,18146,46,15,0,Kingsville,46,F,0,0,0,55,54381,U,3,26,36,2,7,0,0,15,29,0,1
58302,2,0, ,0, , ,18147,41,11,84,Foxton,41,M,0,0,0,57,54392,M,6,7,12,1,1,5,3,9,32,9.41631031036377,2
58303,2,1,7/2/2006 0:00:00,0, ,421,510,42,13,209,Ravensville,42,M,0,0,0,64,54434,U,4,12,24,0,0,2,1,12,22,9.03232955932617,2
58308,4,0, ,0, , ,18148,39,7,575,Queensbury,39,F,0,0,0,55,54419,S,7,12,24,2,2,2,22,9,34,28.7845001220703,3
58309,2,0, ,0, , ,18149,45,18,66,Queensbury,45,F,0,0,0,55,54419,S,7,20,24,2,0,3,2,9,34,11.3660001754761,1
58309,3,0, ,0, , ,18150,45,18,66,Queensbury,45,F,0,0,0,55,54419,S,7,20,24,2,0,3,2,9,34,11.3660001754761,1
58315,1,0, ,0, , ,18151,29,0,118,Foxton,29,F,0,0,0,55,54381,S,6,40,48,2,1,4,2,8,35,10.2180004119873,2
58315,3,0, ,0, , ,18152,29,0,118,Foxton,29,F,0,0,0,55,54381,S,6,40,48,2,1,4,2,8,35,10.2180004119873,2
58317,3,0, ,0, , ,18153,37,7,0,Kingsville,37,M,0,0,0,55,54450,S,2,-5,0,2,0,0,0,10,34,0,3
58317,2,0, ,0, , ,18154,37,7,0,Kingsville,37,M,0,0,0,55,54450,S,2,-5,0,2,0,0,0,10,34,0,3
58322,3,0, ,0, , ,18155,45,17,308,Queensbury,45,F,0,0,0,54,54404,M,5,16,24,2,3,4,2,17,28,9.04133033752441,1
58322,2,0, ,0, , ,18156,45,17,308,Queensbury,45,F,0,0,0,54,54404,M,5,16,24,2,3,4,2,17,28,9.04133033752441,1
58323,2,0, ,0, , ,18157,42,14,0,Queensbury,42,M,0,0,0,61,54391,S,4,34,36,1,2,0,0,14,23,0,2
58332,1,0, ,0, , ,18158,45,17,311,Catburg,45,M,0,0,0,48,54448,S,6,29,36,3,0,2,1,9,41,8.06567001342773,3
58335,3,0, ,0, , ,18159,55,27,23,Catburg,55,F,0,0,0,49,54374,M,5,18,24,3,0,3,2,13,36,10.3199996948242,1
58335,2,0, ,0, , ,18160,55,27,23,Catburg,55,F,0,0,0,49,54374,M,5,18,24,3,0,3,2,13,36,10.3199996948242,1
58339,2,0, ,0, , ,18161,48,21,219,Queensbury,48,F,0,0,0,63,54448,S,1,39,48,1,1,2,1,11,24,12.418999671936,2
58348,2,0, ,0, , ,18162,31,4,0,Foxton,31,M,0,0,0,62,54440,S,2,-3,0,1,2,1,0,12,25,0,1
58352,2,0, ,0, , ,18163,53,24,0,Ravensville,53,M,0,0,0,53,54377,U,4,30,36,2,0,0,0,9,37,0,3
58354,2,1,7/2/2006 0:00:00,1, ,183,524,35,7,618,Foxton,35,F,0,0,1,53,54377,S,5,31,36,2,0,1,29,9,37,36.5511016845703,3
58355,2,0, ,0, , ,18164,46,19,0,Queensbury,46,F,0,0,0,41,54373,U,3,9,12,4,0,0,0,11,46,0,1
58367,2,0, ,0, , ,18165,40,6,193,Queensbury,40,F,0,0,0,54,54406,S,7,26,36,2,0,4,2,9,35,12.559700012207,2
58367,3,0, ,0, , ,18166,40,6,193,Queensbury,40,F,0,0,0,54,54406,S,7,26,36,2,0,4,2,9,35,12.559700012207,2
58377,2,0, ,0, , ,18167,52,20,0,Foxton,52,M,0,0,0,36,54381,M,1,39,48,5,2,0,0,13,49,0,3
58380,2,0, ,0, , ,18168,36,7,0,Foxton,36,M,0,0,0,57,54363,U,7,41,48,2,1,0,0,11,31,0,3
58380,3,0, ,0, , ,18169,36,7,0,Foxton,36,M,0,0,0,57,54363,U,7,41,48,2,1,0,0,11,31,0,3
58381,2,0, ,0, , ,18170,38,12,0,Queensbury,38,F,0,0,0,57,54363,U,7,11,24,2,0,0,0,11,31,0,3
58381,3,0, ,0, , ,18171,38,12,0,Queensbury,38,F,0,0,0,57,54363,U,7,11,24,2,0,0,0,11,31,0,3
58382,2,0, ,0, , ,18172,69,34,0,Catburg,69,F,0,0,0,57,54363,U,6,-1,0,2,3,1,0,11,31,0,3
58385,2,0, ,0, , ,18173,39,14,0,Ravensville,39,M,0,0,0,55,54375,U,7,19,24,2,0,0,0,8,36,0,3
58385,3,0, ,0, , ,18174,39,14,0,Ravensville,39,M,0,0,0,55,54375,U,7,19,24,2,0,0,0,8,36,0,3
58387,2,0, ,0, , ,18175,43,13,0,Ravensville,43,M,0,0,0,48,54395,U,2,31,36,3,1,0,0,15,35,0,2
58389,3,0, ,0, , ,18176,21,0,149,Ravensville,21,F,0,0,0,51,54428,S,3,40,48,2,0,3,1,7,40,12.8823003768921,2
58389,4,0, ,0, , ,18177,21,0,149,Ravensville,21,F,0,0,0,51,54428,S,3,40,48,2,0,3,1,7,40,12.8823003768921,2
58394,2,0, ,0, , ,18178,44,17,35,Queensbury,44,M,0,0,0,57,54419,M,6,6,12,2,1,4,3,8,33,9.26430034637451,1
58395,2,0, ,0, , ,18179,29,2,0,Princeton,29,F,0,0,0,57,54419,M,6,20,24,2,1,0,0,8,33,0,3
58395,3,0, ,0, , ,18180,29,2,0,Princeton,29,F,0,0,0,57,54419,M,6,20,24,2,1,0,0,8,33,0,3
58403,2,0, ,0, , ,18181,29,0,0,Kingsville,29,M,0,0,0,64,54449,S,3,37,48,1,0,0,0,13,21,0,3
58405,3,0, ,0, , ,18182,40,10,129,Princeton,40,M,0,0,0,47,54354,M,4,33,36,4,1,2,1,10,41,9.42899990081787,1
58405,2,0, ,0, , ,18183,40,10,129,Princeton,40,M,0,0,0,47,54354,M,4,33,36,4,1,2,1,10,41,9.42899990081787,1
58406,2,0, ,0, , ,18184,31,1,0,Ravensville,31,M,0,0,0,62,54393,U,6,26,36,1,0,0,0,10,27,0,1
58417,4,0, ,0, , ,18185,49,20,94,Kingsville,49,F,0,0,0,52,54423,S,2,41,48,3,0,6,3,15,32,11.927300453186,1
58420,2,0, ,0, , ,18186,40,9,199,Catburg,40,M,0,0,0,52,54423,M,3,20,24,3,0,1,1,15,32,8.33232975006104,3
58426,2,0, ,0, , ,18187,39,12,0,Foxton,39,M,0,0,0,57,54410,S,3,-3,0,2,0,0,0,9,32,0,1
58429,2,0, ,0, , ,18188,34,2,0,Catburg,34,M,0,0,0,66,54399,S,3,41,48,0,0,0,0,11,22,0,1
58429,3,0, ,0, , ,18189,34,2,0,Catburg,34,M,0,0,0,66,54399,S,3,41,48,0,0,0,0,11,22,0,1
58439,2,1,7/6/2006 0:00:00,1, ,183,820,37,5,333,Kingsville,37,F,0,0,0,38,54414,S,3,40,48,5,0,0,26,14,46,33.1561012268066,2
58439,1,0, ,0, , ,18190,37,5,333,Kingsville,37,F,0,0,0,38,54414,S,3,40,48,5,0,0,26,14,46,33.1561012268066,2
58439,3,0, ,0, , ,18191,37,5,333,Kingsville,37,F,0,0,0,38,54414,S,3,40,48,5,0,0,26,14,46,33.1561012268066,2
58440,2,0, ,0, , ,18192,41,13,0,Foxton,41,F,0,0,0,38,54414,S,3,11,12,5,1,0,0,14,46,0,2
58440,3,0, ,0, , ,18193,41,13,0,Foxton,41,F,0,0,0,38,54414,S,3,11,12,5,1,0,0,14,46,0,2
58443,2,0, ,0, , ,18194,54,27,0,Foxton,54,M,0,0,0,68,54438,S,6,38,48,0,0,0,0,10,21,0,3
58445,2,0, ,0, , ,18195,39,8,0,Queensbury,39,M,0,0,0,68,54438,S,7,7,12,0,0,0,0,10,21,0,1
58453,3,0, ,0, , ,18196,49,19,0,Catburg,49,F,0,0,0,58,54389,S,1,25,36,2,0,0,0,12,29,0,2
58453,2,0, ,0, , ,18197,49,19,0,Catburg,49,F,0,0,0,58,54389,S,1,25,36,2,0,0,0,12,29,0,2
58456,3,0, ,0, , ,18198,36,6,0,Catburg,36,M,0,0,0,57,54449,U,3,27,36,2,0,0,0,12,30,0,1
58456,2,0, ,0, , ,18199,36,6,0,Catburg,36,M,0,0,0,57,54449,U,3,27,36,2,0,0,0,12,30,0,1
58458,1,0, ,0, , ,18200,25,0,163,Foxton,25,M,0,0,0,46,54407,S,5,29,36,4,0,4,2,15,37,9.9296703338623,2
58470,2,0, ,0, , ,18201,28,0,193,Ravensville,28,M,0,0,0,52,54404,S,3,41,48,3,1,2,19,15,32,25.3500003814697,2
58470,3,0, ,0, , ,18202,28,0,193,Ravensville,28,M,0,0,0,52,54404,S,3,41,48,3,1,2,19,15,32,25.3500003814697,2
58472,3,0, ,0, , ,18203,54,23,0,Kingsville,54,M,0,0,0,70,54448,S,6,9,12,0,3,0,0,10,19,0,2
58472,2,0, ,0, , ,18204,54,23,0,Kingsville,54,M,0,0,0,70,54448,S,6,9,12,0,3,0,0,10,19,0,2
58480,3,0, ,0, , ,18205,43,13,0,Catburg,43,M,0,0,0,53,54357,M,5,17,24,2,1,0,0,7,38,0,1
58480,2,0, ,0, , ,18206,43,13,0,Catburg,43,M,0,0,0,53,54357,M,5,17,24,2,1,0,0,7,38,0,1
58481,2,0, ,0, , ,18207,34,7,168,Princeton,34,F,0,0,0,53,54357,U,5,25,36,2,0,2,2,7,38,8.43467044830322,2
58481,3,0, ,0, , ,18208,34,7,168,Princeton,34,F,0,0,0,53,54357,U,5,25,36,2,0,2,2,7,38,8.43467044830322,2
58485,2,0, ,0, , ,18209,45,15,486,Foxton,45,M,0,0,0,60,54366,M,2,30,36,1,1,4,4,8,31,11.391300201416,2
58493,4,0, ,0, , ,18210,45,15,111,Queensbury,45,M,0,0,0,57,54397,M,2,12,24,2,1,2,1,10,32,7.27066993713379,3
58493,3,0, ,0, , ,18211,45,15,111,Queensbury,45,M,0,0,0,57,54397,M,2,12,24,2,1,2,1,10,32,7.27066993713379,3
58497,2,0, ,0, , ,18212,34,5,273,Catburg,34,M,0,0,0,61,54377,U,7,30,36,1,0,3,2,13,24,10.0729999542236,2
58498,2,0, ,0, , ,18213,35,8,0,Catburg,35,M,0,0,0,57,54386,U,3,-6,0,2,0,0,0,13,28,0,3
58504,2,0, ,0, , ,18214,40,8,79,Foxton,40,M,0,0,0,60,54392,U,3,12,24,1,1,3,2,10,29,9.94565963745117,1
58511,4,0, ,0, , ,18215,55,31,411,Ravensville,55,F,0,0,0,52,54406,M,2,22,24,2,2,3,17,10,36,24.0948009490967,2
58514,3,0, ,0, , ,18216,65,35,98,Foxton,65,M,0,0,0,57,54446,M,5,9,12,2,1,3,1,9,32,9.82732963562012,2
58514,2,0, ,0, , ,18217,65,35,98,Foxton,65,M,0,0,0,57,54446,M,5,9,12,2,1,3,1,9,32,9.82732963562012,2
58519,2,0, ,0, , ,18218,44,19,185,Catburg,44,F,0,0,0,56,54402,M,5,6,12,2,0,3,1,2,41,12.2790002822876,2
58528,3,0, ,0, , ,18219,29,0,294,Catburg,29,F,0,0,0,78,54362,S,2,41,48,1,0,5,2,8,13,12.293999671936,1
58528,4,0, ,0, , ,18220,29,0,294,Catburg,29,F,0,0,0,78,54362,S,2,41,48,1,0,5,2,8,13,12.293999671936,1
58533,2,0, ,0, , ,18221,43,13,0,Foxton,43,F,0,0,0,31,54361,U,3,15,24,6,2,0,0,23,45,0,2
58534,2,0, ,0, , ,18222,58,30,0,Kingsville,58,F,0,0,0,53,54394,M,1,-4,0,2,2,0,0,11,35,0,1
58535,2,0, ,0, , ,18223,69,42,0,Ravensville,69,M,0,0,0,66,54351,S,1,10,12,0,1,0,0,8,25,0,1
58535,3,0, ,0, , ,18224,69,42,0,Ravensville,69,M,0,0,0,66,54351,S,1,10,12,0,1,0,0,8,25,0,1
58546,2,0, ,0, , ,18225,46,14,134,Foxton,46,F,0,0,0,61,54405,M,7,8,12,1,4,2,1,8,29,11.0532999038696,1
58547,3,0, ,0, , ,18226,22,0,0,Princeton,22,M,0,0,0,61,54405,S,7,9,12,1,0,0,0,8,29,0,1
58547,2,0, ,0, , ,18227,22,0,0,Princeton,22,M,0,0,0,61,54405,S,7,9,12,1,0,0,0,8,29,0,1
58553,2,0, ,0, , ,18228,54,21,0,Catburg,54,M,0,0,0,60,54440,U,3,13,24,1,1,0,0,13,25,0,1
58560,2,0, ,0, , ,18229,24,0,0,Ravensville,24,F,0,0,0,55,54435,S,6,5,12,2,4,0,0,16,27,0,3
58560,3,0, ,0, , ,18230,24,0,0,Ravensville,24,F,0,0,0,55,54435,S,6,5,12,2,4,0,0,16,27,0,3
58566,3,0, ,0, , ,18231,30,0,0,Foxton,30,F,0,0,0,61,54352,S,3,11,24,1,0,0,0,8,30,0,3
58566,2,0, ,0, , ,18232,30,0,0,Foxton,30,F,0,0,0,61,54352,S,3,11,24,1,0,0,0,8,30,0,3
58571,2,0, ,0, , ,18233,29,2,0,Catburg,29,M,0,0,0,48,54373,U,2,17,24,3,4,0,0,9,42,0,2
58571,3,0, ,0, , ,18234,29,2,0,Catburg,29,M,0,0,0,48,54373,U,2,17,24,3,4,0,0,9,42,0,2
58573,2,0, ,0, , ,18235,51,16,0,Kingsville,51,F,0,0,0,55,54398,U,2,30,36,2,0,0,0,10,33,0,1
58573,3,0, ,0, , ,18236,51,16,0,Kingsville,51,F,0,0,0,55,54398,U,2,30,36,2,0,0,0,10,33,0,1
58576,2,0, ,0, , ,18237,51,20,0,Queensbury,51,F,0,0,0,52,54402,S,4,8,12,3,0,0,0,20,27,0,1
58577,2,1,7/26/2006 0:00:00,0, ,421,2442,43,14,200,Foxton,43,F,0,0,0,52,54402,U,5,10,12,3,1,1,1,20,27,10.5,2
58582,2,0, ,0, , ,18238,44,16,0,Catburg,44,M,0,0,0,45,54390,U,2,27,36,4,1,0,0,9,44,0,1
58588,2,0, ,0, , ,18239,24,0,0,Queensbury,24,M,0,0,0,65,54438,S,6,26,36,1,1,0,0,11,23,0,2
58589,1,0, ,0, , ,18240,21,0,157,Princeton,21,F,0,0,0,65,54379,S,2,41,48,0,2,4,3,13,21,13.9792995452881,3
58589,3,0, ,0, , ,18241,21,0,157,Princeton,21,F,0,0,0,65,54379,S,2,41,48,0,2,4,3,13,21,13.9792995452881,3
58591,2,0, ,0, , ,18242,48,21,0,Foxton,48,M,0,0,0,63,54433,M,3,40,48,1,2,0,0,14,21,0,3
58602,2,0, ,0, , ,18243,39,9,701,Ravensville,39,F,0,0,0,61,54431,U,4,6,12,1,0,0,5,9,29,12.0009002685547,2
58602,3,0, ,0, , ,18244,39,9,701,Ravensville,39,F,0,0,0,61,54431,U,4,6,12,1,0,0,5,9,29,12.0009002685547,2
58607,2,0, ,0, , ,18245,19,0,0,Kingsville,19,M,0,0,0,49,54402,S,6,32,36,3,1,0,0,8,42,0,3
58614,4,0, ,0, , ,18246,14,0,109,Foxton,14,M,0,0,0,57,54360,S,3,40,48,2,0,4,3,11,31,9.63731002807617,1
58614,2,0, ,0, , ,18247,14,0,109,Foxton,14,M,0,0,0,57,54360,S,3,40,48,2,0,4,3,11,31,9.63731002807617,1
58615,2,1,7/4/2006 0:00:00,1, ,183,657,42,12,501,Kingsville,42,M,0,0,0,57,54360,U,3,35,48,2,1,6,19,11,31,25.7385005950928,2
58616,3,0, ,0, , ,18248,53,22,0,Queensbury,53,F,0,0,0,57,54360,M,2,32,36,2,1,0,0,11,31,0,3
58616,2,0, ,0, , ,18249,53,22,0,Queensbury,53,F,0,0,0,57,54360,M,2,32,36,2,1,0,0,11,31,0,3
58621,2,0, ,0, , ,18250,38,9,0,Foxton,38,F,0,0,0,49,54407,U,3,35,48,3,0,0,0,9,40,0,3
58623,2,0, ,0, , ,18251,58,31,131,Queensbury,58,F,0,0,0,49,54407,S,2,7,12,3,2,2,1,9,40,8.95331954956055,3
58625,2,0, ,0, , ,18252,56,27,0,Ravensville,56,F,0,0,0,61,54373,M,6,41,48,1,0,0,0,14,24,0,1
58625,3,0, ,0, , ,18253,56,27,0,Ravensville,56,F,0,0,0,61,54373,M,6,41,48,1,0,0,0,14,24,0,1
58628,3,0, ,0, , ,18254,42,15,732,Catburg,42,M,0,0,0,54,54366,S,3,41,48,2,0,0,14,6,38,20.9899005889893,2
58628,4,0, ,0, , ,18255,42,15,732,Catburg,42,M,0,0,0,54,54366,S,3,41,48,2,0,0,14,6,38,20.9899005889893,2
58630,3,0, ,0, , ,18256,38,8,299,Foxton,38,M,0,0,0,54,54384,U,4,41,48,2,0,3,1,13,32,7.79899978637695,2
58630,4,0, ,0, , ,18257,38,8,299,Foxton,38,M,0,0,0,54,54384,U,4,41,48,2,0,3,1,13,32,7.79899978637695,2
58631,2,0, ,0, , ,18258,47,17,203,Princeton,47,M,0,1,0,34,54437,S,5,15,24,6,0,3,2,10,54,8.5839900970459,1
58638,2,0, ,0, , ,18259,30,4,0,Catburg,30,F,0,0,0,51,54415,U,5,0,12,3,4,2,0,15,33,0,3
58640,2,0, ,0, , ,18260,33,2,0,Princeton,33,M,0,0,0,58,54371,U,4,15,24,2,1,0,0,12,29,0,1
